day,dose_rate_mGy_day,ros_norm,mito_integrity,atp_proxy,fast_excitability_delta,slow_mito_atp_suppression,excitability_ratio,ltp_proxy,structural_neural_integrity_proxy,scenario,shield_mm_Al
63.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
64.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
65.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
66.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
67.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
68.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
69.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
70.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
71.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
72.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
73.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
74.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
75.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
76.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
77.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
78.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
79.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
80.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
81.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
82.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
83.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
84.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
85.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
86.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
87.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
88.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
89.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
90.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
91.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
92.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
93.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
94.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
95.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
96.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
97.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
98.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
99.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
100.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
101.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
102.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
103.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
104.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
105.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
106.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
107.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
108.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
109.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
110.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
111.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
112.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
113.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
114.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
115.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
116.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
117.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
118.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
119.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
120.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
121.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
122.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
123.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
124.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
125.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
126.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
127.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
128.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
129.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
130.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
131.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
132.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
133.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
134.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
135.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
136.0,433333.3333333333,11.028990134323797,0.0018296083472930285,0.00043269642458750284,0.043288108052995086,1.4884952529041944,0.0,0.0,0.0,VAB_RBSP_like,0.5
137.0,433333.3333333333,11.028990134323797,0.0,0.0,0.043288108052995086,1.4891395982840836,0.0,0.0,0.0,VAB_RBSP_like,0.5
